49119,Grand Sport Boutique,7986.498,329.43,US pound
49121,Village Tours,1320.6349,23.35,US pound
49122,Sunny Place Bikes,12684.438,526.21,US pound
49123,Retail Sales and Service,44130.0247,2100.00,Gram
49123,Retail Sales and Service,44130.0247,957.40,US pound
49124,Noiseless Gear Company,38994.1166,839.15,US pound
49125,Satin Finish Company,24252.0932,459.53,US pound
49126,Rural Mountain Bike Mart,10805.262,448.45,US pound
49127,Sheet Metal Manufacturing,74205.0084,3150.00,Gram
49127,Sheet Metal Manufacturing,74205.0084,1951.17,US pound
49128,Field Trip Inc,1879.176,78.47,US pound
49129,Registered Cycle Store,43071.7873,735.86,US pound
49130,Travel Systems,1416.8495,1050.00,Gram
49130,Travel Systems,1416.8495,15.68,US pound
49132,Resale Services,31128.3693,701.12,US pound
49133,Wonderful Bikes Inc.,10335.468,431.51,US pound
49134,Major Amusement Company,5031.8056,94.24,US pound
49135,Metro Bike Works,736.1455,2.72,US pound
49136,Mail-Order Outlet,70164.5193,4200.00,Gram
49136,Mail-Order Outlet,70164.5193,1728.37,US pound
49137,Metropolitan Manufacturing,2348.97,97.99,US pound
49138,Twelfth Bike Store,33688.8473,823.64,US pound
49139,Number 1 Supply,22820.8449,6300.00,Gram
49139,Number 1 Supply,22820.8449,639.97,US pound
49140,Rewarding Activities Company,20987.1856,1050.00,Gram
49140,Rewarding Activities Company,20987.1856,544.30,US pound
49141,Alpine Ski House,939.588,38.26,US pound
49142,Coho Sports,209.256,2.85,US pound
49143,Racing Bike Outlet,198.036,650.00,Gram
49144,Pedal Systems Company,324.4527,2.30,US pound
49145,Consolidated Sales,5054.5996,94.24,US pound
49146,Sturdy Toys,26581.4832,488.00,US pound
49147,Reasonable Bicycle Sales,82168.7862,1917.09,US pound
49148,Metro Bike Mart,736.1455,2.72,US pound
49149,eCommerce Bikes,23586.0261,391.10,US pound
49150,Nonskid Tire Company,1877.4529,50.26,US pound
49151,The Gear Store,62702.5353,1447.43,US pound
49152,Genial Bike Associates,23097.0182,394.32,US pound
49153,Leisure Activities,2527.2998,46.70,US pound
49154,General Associates,577.782,18.77,US pound
49155,Swift Cycles,1308.9375,15.42,US pound
49156,Super Sports Store,3995.3819,67.52,US pound
49157,Fitness Sport Boutique,66688.4432,1473.45,US pound
49158,Wheelsets Storehouse,17782.3246,666.92,US pound
49159,Every Bike Shop,10830.0207,3150.00,Gram
49159,Every Bike Shop,10830.0207,196.49,US pound
49160,Affordable Sports Equipment,50953.322,1050.00,Gram
49160,Affordable Sports Equipment,50953.322,1084.65,US pound
49161,Thorough Parts and Repair Services,50262.906,1013.42,US pound
49162,Exclusive Bicycle Mart,939.588,38.84,US pound
49163,Brightwork Company,7736.0481,140.10,US pound
49164,Oils and Fluids Warehouse,7490.7234,141.36,US pound
49165,Cycling Goods,6107.322,252.43,US pound
49166,Field Trip Store,55911.9636,1154.92,US pound
49167,Sure & Reliable Sporting Goods,43394.4135,3150.00,Gram
49167,Sure & Reliable Sporting Goods,43394.4135,960.60,US pound
49168,The Accessories Store,489.9805,19.42,US pound
49169,Lease-a-Bike Shop,35380.64,2750.00,Gram
49169,Lease-a-Bike Shop,35380.64,856.95,US pound
49170,Tandem Bicycle Store,4085.4098,106.71,US pound
49443,Retread Tire Company,67.539,1050.00,Gram
49444,Solid Bike Parts,6509.2516,72.52,US pound
49445,The Bicycle Accessories Company,2818.764,115.53,US pound
49446,Painters Bicycle Specialists,13624.026,566.04,US pound
49448,Practical Bike Supply Company,1275.0469,23.77,US pound
49450,Nearby Cycle Shop,32730.2215,798.73,US pound
49451,Famous Bike Shop,2595.6818,47.54,US pound
49452,Self-Contained Cycle Parts Company,1308.9375,15.13,US pound
49453,Vinyl and Plastic Goods Corporation,1242.8518,23.35,US pound
49454,Greater Bike Store,6192.8825,116.75,US pound
49455,Work and Play Association,469.794,19.13,US pound
49456,First Cycle Store,624.7205,19.42,US pound
49458,Cycle Merchants,198.036,650.00,Gram
49459,The Commissary,648.9054,4.60,US pound
49460,"Bike Goods ",2186.5347,1300.00,Gram
49460,"Bike Goods ",2186.5347,16.95,US pound
49462,Good Toys,648.9054,4.60,US pound
49463,Grand Bicycle Stores,2539.6638,46.70,US pound
49464,Safe Cycles Shop,34218.0617,596.21,US pound
49465,Riders Company,41071.8424,2100.00,Gram
49465,Riders Company,41071.8424,953.06,US pound
49466,Community Department Stores,8629.0063,164.71,US pound
49467,Rural Cycle Emporium,38254.4351,912.06,US pound
49468,General Cycle Storehouse,36476.2562,890.28,US pound
49469,Future Bikes,667.83,650.00,Gram
49469,Future Bikes,667.83,18.77,US pound
49470,Optimal Bikes,546.9942,2.30,US pound
49471,Sports Store,2525.4469,74.83,US pound
49472,Trailblazing Sports,14819.6397,301.67,US pound
49473,Sales and Supply Company,13841.621,462.37,US pound
49474,Cash & Carry Bikes,2472.3107,47.12,US pound
49475,Extras Sporting Goods,67.539,1050.00,Gram
49476,Bicycle Outfitters,17725.0947,1050.00,Gram
49476,Bicycle Outfitters,17725.0947,246.19,US pound
49477,Local Hardware Factory,7046.91,290.29,US pound
49478,Principal Bike Company,1833.8864,19.69,US pound
49479,Outdoor Equipment Store,80564.8492,5250.00,Gram
49479,Outdoor Equipment Store,80564.8492,1840.36,US pound
49480,Sundry Sporting Goods,45662.0012,997.33,US pound
49481,Commercial Sporting Goods,36850.5686,578.30,US pound
49482,One Bike Company,5009.0116,94.24,US pound
49483,Retail Sporting Equipment,6125.1688,61.03,US pound
49484,Rapid Bikes,20587.4764,393.00,US pound
49485,Corner Bicycle Supply,86352.4057,4200.00,Gram
49485,Corner Bicycle Supply,86352.4057,1865.87,US pound
49486,Sports Products Store,4228.146,173.53,US pound
49487,Selected Distributors,1366.2229,23.35,US pound
49488,Getaway Inn,31541.5658,739.05,US pound
49489,Bike World,11605.2572,212.25,US pound
49490,Eastside Department Store,44295.8324,1050.00,Gram
49490,Eastside Department Store,44295.8324,1198.21,US pound
49491,Genuine Bike Shop,183.9382,2.40,US pound
49492,Initial Bike Company,32553.2291,793.27,US pound
49493,Successful Sales Company,4228.146,174.28,US pound
49494,Convenient Sales and Service,18993.1049,2100.00,Gram
49494,Convenient Sales and Service,18993.1049,503.21,US pound
49495,Next-Door Bike Store,24232.7654,494.53,US pound
49496,Active Life Toys,43758.0999,3150.00,Gram
49496,Active Life Toys,43758.0999,984.30,US pound
49497,Remarkable Bike Store,10335.468,425.97,US pound
49498,Bicycle Merchandise Warehouse,57027.7694,3150.00,Gram
49498,Bicycle Merchandise Warehouse,57027.7694,1445.77,US pound
49499,World of Bikes,32712.378,711.87,US pound
49500,Two Bike Shops,537.333,1050.00,Gram
49500,Two Bike Shops,537.333,19.79,US pound
49501,Vigorous Exercise Company,47271.1253,824.73,US pound
49502,Good Bike Shop,41602.4379,883.12,US pound
49503,Fashionable Bikes and Accessories,3372.3862,10.97,US pound
49504,Racing Sales and Service,19662.661,1050.00,Gram
49504,Racing Sales and Service,19662.661,487.49,US pound
49506,Racing Toys,823.066,3150.00,Gram
49506,Racing Toys,823.066,17.35,US pound
49507,Valley Toy Store,26975.8649,643.93,US pound
49508,Nice Bikes,1376.4765,1050.00,Gram
49508,Nice Bikes,1376.4765,15.42,US pound
49509,Excellent Riding Supplies,89758.5394,3150.00,Gram
49509,Excellent Riding Supplies,89758.5394,1960.31,US pound
49510,Bulk Discount Store,47084.1057,4200.00,Gram
49510,Bulk Discount Store,47084.1057,1053.89,US pound
49511,Metal Processing Company,2348.97,98.03,US pound
49512,"Fabrikam Inc., West",19309.8372,479.70,US pound
49513,Family Cycle Store,25725.4118,521.36,US pound
49515,Extraordinary Bike Works,29669.6029,639.15,US pound
49516,Ultimate Bike Shop,1317.6898,23.35,US pound
49517,Remote Bicycle Specialists,2818.764,116.18,US pound
49518,Larger Cycle Shop,31319.6394,1050.00,Gram
49518,Larger Cycle Shop,31319.6394,815.82,US pound
49520,Superlative Bikes,2595.6818,46.70,US pound
49521,Metropolitan Bicycle Supply,33205.2526,564.29,US pound
49522,Futuristic Bikes,1601.5227,30.92,US pound
49523,Elite Bikes,22612.411,2100.00,Gram
49523,Elite Bikes,22612.411,568.19,US pound
49524,Elemental Sporting Goods,3916.3167,70.89,US pound
49525,Discount Tours,1409.382,57.44,US pound
49526,Third Bike Store,2348.97,97.68,US pound
49527,Small Bike Shop,34916.4348,874.47,US pound
49528,Coalition Bike Company,803.0295,5.46,US pound
49529,Fitness Hotel,417.9682,650.00,Gram
49529,Fitness Hotel,417.9682,2.46,US pound
49530,Modern Bike Store,1633.3902,17.43,US pound
49531,Famous Bike Sales and Service,4228.146,177.75,US pound
49532,Many Bikes Store,40310.0159,1060.06,US pound
49533,Paint Supply,26461.1006,392.61,US pound
49534,Metropolitan Sports Supply,7046.91,292.07,US pound
49535,The New Bike Store,202.332,2.50,US pound
49536,Active Cycling,396.072,1300.00,Gram
49537,A Great Bicycle Company,469.794,19.42,US pound
49538,Advanced Bike Components,23383.1281,733.27,US pound
49539,Central Discount Store,3792.9456,70.47,US pound
49540,Chic Department Stores,17254.0031,272.64,US pound
49541,Golf and Cycle Store,36603.1395,550.46,US pound
49542,Responsible Bike Dealers,2527.2998,46.70,US pound
49543,Finer Parts Shop,209.256,2.85,US pound
49544,Bicycle Accessories and Kits,405.585,2.73,US pound
49545,Recreation Systems,418.8197,2.30,US pound
49547,The Bike Mechanics,2485.7036,48.26,US pound
49548,Certified Bicycle Supply,6577.116,272.92,US pound
49821,Modular Cycle Systems,78175.0524,14850.00,Gram
49821,Modular Cycle Systems,78175.0524,1898.49,US pound
49822,Better Bike Shop,32230.2682,532.44,US pound
49823,Gift and Toy Store,4226.4567,1050.00,Gram
49823,Gift and Toy Store,4226.4567,160.14,US pound
49825,Immediate Repair Shop,33587.773,678.86,US pound
49826,Latest Sports Equipment,73963.2625,1503.67,US pound
49827,Citywide Service and Repair,39283.2714,4250.00,Gram
49827,Citywide Service and Repair,39283.2714,838.11,US pound
49828,Retail Mall,88328.0713,6800.00,Gram
49828,Retail Mall,88328.0713,1768.04,US pound
49829,Roving Sports,1691.3283,9.20,US pound
49831,Real Sporting Goods,47965.2654,820.64,US pound
49832,Professional Cycle Store,36206.1428,763.19,US pound
49833,Spare Parts Co.,39666.1085,810.13,US pound
49834,Full Sports Supply,4336.8572,70.47,US pound
49836,Valuable Bike Parts Company,45571.035,941.55,US pound
49837,First Bike Store,89596.3322,10400.00,Gram
49837,First Bike Store,89596.3322,1885.07,US pound
49838,Distant Inn,6016.6542,3150.00,Gram
49838,Distant Inn,6016.6542,234.00,US pound
49839,General Bike Corporation,7907.5701,1050.00,Gram
49839,General Bike Corporation,7907.5701,275.73,US pound
49840,Area Bike Accessories,2131.8743,33.19,US pound
49841,Separate Parts Corporation,43579.4597,6800.00,Gram
49841,Separate Parts Corporation,43579.4597,901.52,US pound
49842,Spoke Manufacturers,324.4527,2.34,US pound
49843,Casual Bicycle Store,80512.2219,1716.85,US pound
49844,Friendly Bike Shop,75104.6539,9100.00,Gram
49844,Friendly Bike Shop,75104.6539,2034.92,US pound
49845,Bike Rims Company,4228.146,175.71,US pound
49846,Center Cycle Shop,249.54,2.46,US pound
49848,Leather Seat Factory,59222.562,1198.51,US pound
49849,"Great Bikes ",49152.4316,1144.07,US pound
49850,First Department Stores,5373.1714,94.24,US pound
49851,Go-cart and Bike Specialists,37216.7222,656.49,US pound
49852,Western Bike Supplies,6712.194,2100.00,Gram
49852,Western Bike Supplies,6712.194,271.88,US pound
49853,This Area Sporting Goods,4030.2867,70.05,US pound
49854,Instant Cycle Store,669.0919,4.60,US pound
49855,Original Bicycle Supply Company,36114.8778,583.55,US pound
49856,"Health Spa, Limited",86085.8004,6800.00,Gram
49856,"Health Spa, Limited",86085.8004,2177.97,US pound
49858,Commendable Bikes,469.794,20.00,US pound
49859,Friendly Bike Shop,2886.303,1050.00,Gram
49859,Friendly Bike Shop,2886.303,117.16,US pound
49860,Red Bicycle Company,37997.662,807.07,US pound
49861,Associated Bikes,1328.8962,25.35,US pound
49862,Number One Bike Co.,4471.212,2100.00,Gram
49862,Number One Bike Co.,4471.212,176.02,US pound
49864,Seventh Bike Store,45918.6785,6150.00,Gram
49864,Seventh Bike Store,45918.6785,917.39,US pound
49865,Rally Day Mall,42502.1691,6950.00,Gram
49865,Rally Day Mall,42502.1691,1075.49,US pound
49867,Superb Sales and Repair,183.9382,2.46,US pound
49868,Trusted Catalog Store,1516.1703,23.35,US pound
49869,Juvenile Sports Equipment,38642.3176,878.47,US pound
49870,Exhilarating Cycles,56816.9351,4650.00,Gram
49870,Exhilarating Cycles,56816.9351,1204.49,US pound
49871,Bikes for Kids and Adults,5292.9001,93.82,US pound
49872,Retail Toy Store,600.2625,17.35,US pound
49873,Sports Sales and Rental,1269.8319,23.35,US pound
49874,Curbside Universe,508.3909,4.54,US pound
49876,Steel Inc.,11804.2083,1050.00,Gram
49876,Steel Inc.,11804.2083,252.39,US pound
49877,Grand Discount Store,36459.767,682.50,US pound
49878,Activity Center,4568.697,4200.00,Gram
49878,Activity Center,4568.697,139.99,US pound
49879,Top Sports Supply,78405.7478,1375.40,US pound
49881,Weekend Tours,1308.9375,15.79,US pound
49884,Fitness Toy Store,97791.621,7000.00,Gram
49884,Fitness Toy Store,97791.621,2045.04,US pound
49885,Small Cycle Store,4263.1696,155.95,US pound
49886,Racing Association,2932.02,29.54,US pound
49887,Grease and Oil Products Company,3502.5609,135.70,US pound
49888,Eastside Sporting Goods,96605.9056,13200.00,Gram
49888,Eastside Sporting Goods,96605.9056,2043.16,US pound
49889,Official Parts Shop,7149.1797,3150.00,Gram
49889,Official Parts Shop,7149.1797,277.63,US pound
49890,Bike Dealers Association,42653.9411,6000.00,Gram
49890,Bike Dealers Association,42653.9411,1087.77,US pound
49891,Prosperous Tours,42641.7932,10150.00,Gram
49891,Prosperous Tours,42641.7932,962.01,US pound
49892,Extended Tours,968.4284,39.80,US pound
49893,Futuristic Sport Distributors,31787.5245,8900.00,Gram
49893,Futuristic Sport Distributors,31787.5245,833.12,US pound
49894,Classic Cycle Store,40267.242,851.98,US pound
50189,Catalog Store,30041.9727,478.42,US pound
50190,Retreat Inn,767.7657,18.13,US pound
50191,New and Used Bicycles,40518.0541,5750.00,Gram
50191,New and Used Bicycles,40518.0541,966.36,US pound
50192,Gasless Cycle Shop,5219.0495,2100.00,Gram
50192,Gasless Cycle Shop,5219.0495,177.64,US pound
50193,Finished Parts Shop,6320.2454,116.75,US pound
50194,Nearby Sporting Goods,1409.382,59.70,US pound
50195,Mercantile Outlet,29654.2607,509.48,US pound
50197,Professional Cyclists,3218.1375,48.97,US pound
50198,Fleet Bikes,3701.7696,70.89,US pound
50199,National Manufacturing,23863.0438,1300.00,Gram
50199,National Manufacturing,23863.0438,464.70,US pound
50200,Urban Sports Emporium,5605.2482,199.48,US pound
50201,Field Trip Inc,1879.176,77.51,US pound
50202,Sixth Bike Store,2550.0938,46.70,US pound
50203,Bikes and Motorbikes,39485.6067,4200.00,Gram
50203,Bikes and Motorbikes,39485.6067,1305.41,US pound
50204,Tenth Bike Store,97597.1168,12950.00,Gram
50204,Tenth Bike Store,97597.1168,1939.85,US pound
50205,Highway Bike Shop,5255.3088,3150.00,Gram
50205,Highway Bike Shop,5255.3088,178.31,US pound
50206,Closeout Boutique,59836.4792,1022.66,US pound
50207,Security Racks and Locks Wholesalers,736.1455,2.68,US pound
50208,Totes & Baskets Company,94673.1417,12950.00,Gram
50208,Totes & Baskets Company,94673.1417,1943.23,US pound
50209,Bike Experts,30242.8503,501.94,US pound
50210,Frugal Bike Shop,36879.256,798.58,US pound
50211,Grand Sport Boutique,9795.1414,2100.00,Gram
50211,Grand Sport Boutique,9795.1414,387.55,US pound
50212,Lubricant and Grease Suppliers,6670.4813,117.59,US pound
50213,Bicycle Lines Distributors,26985.2625,510.81,US pound
50214,Quantity Discounts,50702.1158,5350.00,Gram
50214,Quantity Discounts,50702.1158,1011.33,US pound
50215,Moderately-Priced Bikes Store,3792.9456,70.47,US pound
50216,Progressive Sports,1484.4572,23.35,US pound
50217,Permanent Finish Products,32359.8822,556.29,US pound
50218,Front Sporting Goods,34098.5966,498.45,US pound
50220,Rural Mountain Bike Mart,12417.261,3150.00,Gram
50220,Rural Mountain Bike Mart,12417.261,509.70,US pound
50221,Fun Times Club,44987.8766,2550.00,Gram
50221,Fun Times Club,44987.8766,979.08,US pound
50222,Metropolitan Equipment,93455.6598,9350.00,Gram
50222,Metropolitan Equipment,93455.6598,1852.52,US pound
50223,Tire Exchange,1590.0398,23.35,US pound
50224,Major Amusement Company,4003.2158,70.89,US pound
50225,Registered Cycle Store,67717.6755,1044.71,US pound
50226,Preferred Bikes,56174.6585,2950.00,Gram
50226,Preferred Bikes,56174.6585,990.14,US pound
50227,Imported and Domestic Cycles,149.031,850.00,Gram
50228,Executive Gift Store,28292.153,558.07,US pound
50229,Family's Favorite Bike Shop,2504.5058,46.70,US pound
50230,Manufacturers Inc,8074.4839,8400.00,Gram
50230,Manufacturers Inc,8074.4839,277.57,US pound
50231,Tiny Bike Boutique,45752.4717,5750.00,Gram
50231,Tiny Bike Boutique,45752.4717,902.14,US pound
50232,Primary Bike Distributors,26154.5589,1050.00,Gram
50232,Primary Bike Distributors,26154.5589,810.78,US pound
50233,Scratch-Resistant Finishes Company,3870.7287,70.05,US pound
50235,Lease-a-Bike Shop,38464.61,1500.00,Gram
50235,Lease-a-Bike Shop,38464.61,925.50,US pound
50236,Commerce Bicycle Specialists,26839.0921,461.46,US pound
50237,Downhill Bicycle Specialists,30197.6692,541.16,US pound
50239,Standard Bikes,1743.454,23.35,US pound
50242,Custom Accessories Company,36530.6354,3600.00,Gram
50242,Custom Accessories Company,36530.6354,921.05,US pound
50243,Guaranteed Sales and Service,20139.2416,7350.00,Gram
50243,Guaranteed Sales and Service,20139.2416,766.98,US pound
50244,Uttermost Bike Shop,43180.9774,5300.00,Gram
